0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,cluster,treats,y
-0.9473491295593894,4.8710726199824474,0.9759571838233747,-2.3607270246515677,0.7074476141689356,1.7237004327686793,-0.5992109907468939,-0.4678050096607141,0.28987853935469565,-0.05770146131378609,0.8284357941139219,-2.134883679915343,-1.007910683671107,-0.6533282398265503,-0.8281734757502376,0.7706521461429086,1.7451119555288437,0.5474772273821327,1.4301585665769707,0.00471892270312874,0,0,0
0.7991096780552503,2.469854403797437,1.2663937063022017,0.07164107809548415,-0.009103428770079747,0.6385783273134222,-0.8347963600930756,-0.8641174140381269,0.007246511333264094,0.035189709699946996,-1.2458928086074967,-0.5457494725098492,0.5067913076203743,-0.43637288326227597,-1.775635089384128,-0.26648249456138473,-1.409601584845141,-1.413898956972508,-0.011712264085162696,0.06475913205712895,0,1,0
1.1368483023681106,3.0203753974318435,1.598153848524,-0.35064852227181587,0.3713462598459327,0.23467059099357776,0.12125701321285492,0.5803703258579742,1.5296872555158163,-1.8919935980800775,-0.37220785977542786,-1.812335592416458,0.8102637752763444,0.38595468352725126,0.2600979175843411,0.22135188837038947,-1.3137870617633582,0.026730354049850368,-1.1679067964115095,1.2408401079745,0,0,0
2.46879018650989,0.14940879842572352,2.097973801355547,1.6537222209142146,2.6547464732629837,0.7995945576576065,-0.7152876234537366,-0.46005074696896875,0.3888262205273665,-0.13862659943716396,-0.3621084820911196,1.064911836803895,0.824226433640961,0.2619893591405393,-2.0252514778225326,1.640638701222703,0.20825950256220435,-0.05378198815681111,-0.4929817665338226,0.3146276468492454,0,1,0
0.7409708485248047,3.776326304574758,1.8804352480422168,-0.9054620454977922,0.7130410654541969,2.03113370116198,-0.8320375257210896,0.3846476041813377,1.7520534385658797,0.5155212044656443,-0.15551803833817682,0.06030697963576085,0.602474049742782,1.5267721286957059,1.1631459227800844,-0.6890451950401907,-0.770706089418773,-0.4340679511606724,0.1616333800021928,-0.7195104350545155,0,1,0
0.6085286840189641,3.5730862920664723,2.013790395131408,-0.5291156578013791,1.2750786684290971,0.055637515130016836,0.24870851402688882,1.307563250315875,-0.6708366597421958,0.537267201284936,-3.0661940034174395,0.5130527467309876,0.8983490081303618,-1.5444486355083988,0.38439845848211374,-1.1697010991769206,-0.4004705892337145,1.580434943927231,0.5875884404374057,0.4524481218237277,0,0,0
4.477925861130504,-0.1832045009293517,3.8003288291449793,3.8724386535230733,1.6182777422023378,-2.5805515288463727,-1.7419914106541206,1.0054530499144343,-1.5615218122150314,-0.16256996028310225,-0.45211547220437226,0.748249205022576,0.2519304740680857,-0.960500834799662,-0.19812334959569028,1.7608445867106541,-1.0572713294119382,1.4410501457498706,-1.0911717015705675,-1.439590670527923,0,0,0
-0.287279738381228,1.9450566221494685,0.6374960267369235,-0.4118635200892278,1.4889869155261741,0.4466919536240563,-1.4328845007728097,0.28183186065424615,0.5571965957002037,-0.16653723315673075,-0.34448126086762104,-1.6247671486942705,1.1102445162092833,-0.1247234618357801,0.21000580060129756,-0.057907215387616305,0.37071166531157673,-0.25936413645694906,-0.6531151132890314,-1.4385578182073313,0,0,1
1.2755002953895387,2.1276728300607335,1.4179682663218214,1.52367678692043,0.5110475527653736,0.5425367532057334,0.6255359259537975,-0.5960272355564279,0.6514061515882981,0.6756123569152914,-0.3688734147440643,-0.9414603935835627,1.4935288945375422,-2.1499400560162267,0.7552879742144939,-1.19583733017629,-1.3771859694147806,0.3148346423807467,0.05929953788142351,0.4280204778932288,0,1,0
3.2541385755269543,-0.9098867824140373,1.1981519063406996,3.694267782907897,1.9323882127452345,0.140192706790969,-1.8016158866289709,0.3109528891653978,0.46097181194715325,-0.9886229154027766,-0.3399609596047393,0.9982680440822148,2.6300913537499717,1.2019103783038663,-1.7740439157413261,0.3986510724416955,0.015148157103018815,1.4451970580171671,0.9280202541956045,-1.3839583940323141,0,1,0
1.6273355772087958,-0.12002499907773823,0.9846965645155633,2.5593677681368465,2.0497790678782537,0.10077771107432375,-0.28291303162834114,-0.39287241833269515,-1.3337297261680365,-0.010682839415378943,-0.02083899343957396,0.04687569788185606,0.8002140909467593,0.36001565820413334,1.4591014152536723,0.49341379779466354,0.7465007623551806,0.8787795782990762,-1.0853290421149668,-2.5210444645093313,0,0,0
2.0491053283924527,0.8122225533333731,0.6295534374258915,2.831818526400243,0.8870231173133252,-0.2480453599320301,0.2480366609767608,-0.9116867886543895,0.4155327968392606,0.4049976407324575,0.28213174205290253,-1.0772404616977282,-1.6078178367049287,-1.1731679175425003,-0.9093383886050567,0.3886644389354266,-0.15157630808147576,-0.000863706905372235,-1.0857010322892084,-0.04345280598590707,0,0,0
0.732050182300218,1.837525860008296,2.104890607615329,-0.2116375647559965,5.508707410034557,-0.39903472741703333,2.1917218559139005,0.014515684051493493,-0.16994071265515015,0.3069888494289313,0.6341755323763192,0.013172043535600727,-0.049776589752982305,-1.1380128370024298,1.5226184743796318,0.5180670462514325,2.300804301589387,-1.140070783263027,-0.8504220425042435,0.24649562051691773,0,1,0
3.033226296456302,0.13362137449899025,2.256922412391981,3.106670844281231,1.8854079052367632,0.2909540229813577,0.23539232818640599,0.5600576087010072,-0.6499447186696878,0.7265674863948348,0.9445376585394943,0.5311576718527764,-0.8195276749874629,-1.6568147982496082,-0.22050606496994993,-0.6190513359547358,-0.832861209630444,0.23196835245125833,-2.0494604214748424,-1.2463547768390975,0,1,0
-1.4700666337335844,3.028971109495669,-0.8582547878234821,-0.28182959700762944,-0.37963437936729605,0.34949563392465244,-1.6723459121137343,-1.6571407486974055,-1.3584150162601945,-0.3050116158081816,0.7957143959272337,0.703985513364261,-0.6075132648838407,-0.5168496759821404,-1.3980248772750925,1.5865601549445485,-0.13906740896346204,1.188676980794613,0.9882380453267143,0.10344745056364127,0,0,0
2.4537667438670554,0.36138343306166254,1.8319281074625189,3.0859042143897577,1.284978979421307,-1.6062382843495273,0.4616231036412546,0.5679443046487181,1.3320482561069016,0.6670793211625687,-0.24693150363031174,-1.4772789283169263,0.5344151676800616,-0.21546253291415418,0.606822360860531,1.1194290827526696,0.5976964097398888,-0.054645641198435214,0.1940134622095525,-0.47562058623754033,0,1,0
0.9907430190132984,2.238181871585343,1.0495625417958203,2.028365856336596,0.033019869999797447,-0.6523804301193913,-0.012701134020525003,-0.3936151187944014,-1.4791760051756584,1.2051714033907686,-0.6539825177586631,-0.7777781992388532,0.7827471794716264,-0.6513870830512909,0.24510483978477693,0.08405901188342493,-1.9715747923053162,-0.24606359466408853,2.6219348059414465,-0.10512528971412574,0,0,0
0.028555674587453117,2.2880454630688507,0.5945820314196906,-0.5230201919488842,1.3677787731830886,1.1023634741518988,0.08788592590935772,-0.27985087019558397,-0.8084200560351021,1.6068147240078376,0.5395213960763199,0.27891356867913825,-1.1061851129755107,-0.5059077078898534,-0.2992611424353696,1.2101808048805944,1.0780912413141144,0.9154017720715459,-1.1766810855173626,-1.5460621047166074,0,1,0
1.2817110413423687,1.7719800846707607,1.8651280204173328,1.0635627513795554,1.5506515417448596,0.03713063625978269,1.1681082753974008,-0.5331750699245543,-0.840142601945629,-2.052569912922051,-1.2672555972039525,0.5560672866380094,0.6386650869529639,0.8796051715197998,0.2232161706608282,0.6413423520339055,0.46588910384639953,-0.3770749428514538,1.1635119472933675,1.6043723220118564,0,0,0
-0.17251305124874028,1.7923700385057164,0.12023477412037908,0.38049540497767875,1.5976987683065837,-1.303891823409416,0.18095686111776144,-0.21655135321523386,0.6536815211086261,0.26135402397874075,0.08413905491484092,0.3492104027049705,1.6686458325627707,0.006480319473700951,-0.9385344319898967,0.858192416545873,0.34229872072097356,-1.1850895958391592,-0.06587653950732056,0.3466514131957488,0,0,0
1.9226922513569886,0.7914322592691251,1.5068740862559773,1.4647189174816122,2.5392119323188327,-0.6671022315475978,1.1231453486893914,0.07754473306334027,0.2585194573515054,0.34750607573674064,0.44471204797921604,0.5456932099685654,-0.8987732962802917,0.828125634240102,0.24265134284431286,-0.7532820731430018,-1.557212027369891,-0.00700828981510728,-0.03991437843162453,0.7748527486153316,0,0,0
-0.241996571788762,1.4086013188031299,-0.3438724762339145,1.4150477296911381,2.14460887016837,2.8115254413529613,0.2826011928814207,-0.031751589943248136,1.0407891574299675,1.616429686398696,1.3395424353854684,0.1024952405736489,-0.9803655690329999,0.3097449045837004,0.8742768904995615,0.30141291591789304,-1.1199988085945003,-1.5156481062782456,-0.7066124765596006,0.2737278223507412,0,1,0
